OrderID,Date,Product,Category,UnitPrice,Quantity,Revenue,Region,Salesperson,CustomerID
O100299,2025-06-27,Eta Laptop Sleeve,Accessories,157.2,5,786.0,Central,Bilal,C2524
O100300,2025-05-11,Delta Cap,Accessories,203.93,1,203.93,East,Bilal,C1826
O100301,2025-09-02,Gamma Sneakers,Footwear,84.01,1,84.01,North,Bilal,C7111
O100302,2024-12-05,Delta Cap,Accessories,224.56,1,224.56,South,Dina,C3803
O100303,2025-10-27,Beta T-shirt,Apparel,156.63,3,469.89,West,Ayesha,C3961
O100304,2025-04-15,Beta T-shirt,Apparel,94.7,1,94.7,Central,Carlos,C5661
O100305,2025-09-13,Kappa Backpack,Accessories,41.02,1,41.02,South,Ayesha,C8824
O100306,2025-11-16,Theta Watch,Electronics,238.56,1,238.56,East,Dina,C3381
O100307,2024-12-28,Eta Laptop Sleeve,Accessories,77.49,3,232.47,North,Bilal,C4050
O100308,2025-02-28,Kappa Backpack,Accessories,209.28,1,209.28,Central,Carlos,C4962
O100309,2025-04-21,Zeta Socks,Accessories,139.94,5,699.7,Central,Carlos,C9763
O100310,2025-09-30,Eta Laptop Sleeve,Accessories,84.42,1,84.42,Central,Ehsan,C1201
O100311,2025-08-05,Gamma Sneakers,Footwear,227.1,1,227.1,North,Ayesha,C7158
O100312,2024-12-22,Kappa Backpack,Accessories,13.75,1,13.75,Central,Fatima,C8492
O100313,2025-07-31,Beta T-shirt,Apparel,233.15,1,233.15,Central,Fatima,C5409
O100314,2025-05-12,Alpha Hoodie,Apparel,188.08,1,188.08,East,Bilal,C6917
O100315,2025-08-12,Iota Charger,Electronics,83.61,1,83.61,West,Carlos,C9901
O100316,2025-11-26,Alpha Hoodie,Apparel,113.83,10,1138.3,North,Ayesha,C5912
O100317,2025-08-08,Gamma Sneakers,Footwear,246.26,2,492.52,East,Ayesha,C8864
O100318,2025-08-25,Iota Charger,Electronics,97.94,1,97.94,Central,Fatima,C8200
O100319,2025-02-28,Epsilon Jacket,Apparel,158.05,1,158.05,North,Dina,C3096
O100320,2025-06-23,Kappa Backpack,Accessories,98.95,1,98.95,West,Fatima,C7851
O100321,2025-09-21,Iota Charger,Electronics,9.92,2,19.84,South,Carlos,C5259
O100322,2025-02-15,Gamma Sneakers,Footwear,141.14,2,282.28,South,Carlos,C8950
O100323,2025-05-20,Epsilon Jacket,Apparel,213.97,5,1069.85,East,Ayesha,C9593
O100324,2025-09-13,Zeta Socks,Accessories,213.3,1,213.3,North,Ehsan,C3727
O100325,2024-12-09,Eta Laptop Sleeve,Accessories,57.12,10,571.2,South,Fatima,C9321
O100326,2025-04-21,Eta Laptop Sleeve,Accessories,185.95,1,185.95,West,Bilal,C2346
O100327,2025-08-14,Gamma Sneakers,Footwear,89.0,10,890.0,Central,Ehsan,C7660
O100328,2024-12-06,Kappa Backpack,Accessories,128.09,1,128.09,West,Carlos,C3476
O100329,2025-04-29,Kappa Backpack,Accessories,59.73,2,119.46,South,Ehsan,C9076
O100330,2025-01-06,Alpha Hoodie,Apparel,202.87,1,202.87,South,Bilal,C2237
O100331,2025-01-03,Epsilon Jacket,Apparel,189.31,1,189.31,East,Ayesha,C3183
O100332,2025-02-10,Beta T-shirt,Apparel,86.0,1,86.0,South,Ehsan,C3919
O100333,2025-01-27,Eta Laptop Sleeve,Accessories,208.93,1,208.93,South,Bilal,C3940
O100334,2025-01-02,Kappa Backpack,Accessories,169.75,1,169.75,Central,Bilal,C3121
O100335,2025-04-18,Kappa Backpack,Accessories,112.77,1,112.77,South,Ayesha,C9925
O100336,2025-01-21,Theta Watch,Electronics,147.23,1,147.23,Central,Fatima,C3373
O100337,2025-08-17,Iota Charger,Electronics,227.13,1,227.13,North,Fatima,C3071
O100338,2025-05-11,Iota Charger,Electronics,163.42,2,326.84,Central,Bilal,C8429
O100339,2025-08-04,Delta Cap,Accessories,65.94,1,65.94,East,Ayesha,C7442
O100340,2025-10-11,Theta Watch,Electronics,164.62,1,164.62,North,Ayesha,C8696
O100341,2025-06-08,Theta Watch,Electronics,91.78,1,91.78,South,Ayesha,C1909
O100342,2025-02-13,Beta T-shirt,Apparel,103.52,1,103.52,East,Ayesha,C9687
O100343,2025-04-21,Delta Cap,Accessories,134.93,1,134.93,South,Bilal,C1468
O100344,2025-08-29,Epsilon Jacket,Apparel,57.31,1,57.31,North,Bilal,C8349
O100345,2025-10-24,Theta Watch,Electronics,74.8,1,74.8,South,Dina,C8425
O100346,2025-01-05,Kappa Backpack,Accessories,56.01,1,56.01,North,Ayesha,C8367
O100347,2025-10-18,Epsilon Jacket,Apparel,75.24,1,75.24,West,Ayesha,C1597
O100348,2025-03-15,Theta Watch,Electronics,102.22,1,102.22,East,Fatima,C8905
O100349,2025-06-21,Theta Watch,Electronics,146.97,1,146.97,West,Fatima,C4381
O100350,2025-04-26,Iota Charger,Electronics,74.33,1,74.33,Central,Bilal,C5173
O100351,2025-06-08,Eta Laptop Sleeve,Accessories,105.57,3,316.71,East,Ayesha,C9559
O100352,2025-09-20,Zeta Socks,Accessories,175.18,1,175.18,South,Dina,C8359
O100353,2025-07-14,Eta Laptop Sleeve,Accessories,103.26,2,206.52,North,Ayesha,C1469
O100354,2025-07-23,Alpha Hoodie,Apparel,70.87,2,141.74,East,Bilal,C6258
O100355,2025-10-29,Epsilon Jacket,Apparel,182.34,1,182.34,West,Fatima,C7383
O100356,2025-08-15,Alpha Hoodie,Apparel,115.98,1,115.98,South,Carlos,C1169
O100357,2025-02-24,Theta Watch,Electronics,235.4,2,470.8,West,Bilal,C5141
O100358,2025-11-12,Epsilon Jacket,Apparel,221.19,1,221.19,East,Carlos,C8357
O100359,2025-03-15,Gamma Sneakers,Footwear,37.48,2,74.96,Central,Fatima,C8125
O100360,2025-09-15,Epsilon Jacket,Apparel,247.38,1,247.38,East,Ehsan,C5864
O100361,2025-07-15,Iota Charger,Electronics,24.6,1,24.6,South,Ehsan,C6034
O100362,2025-04-02,Kappa Backpack,Accessories,233.62,1,233.62,West,Fatima,C9731
O100363,2025-05-29,Eta Laptop Sleeve,Accessories,64.58,2,129.16,East,Bilal,C6551
O100364,2025-09-20,Alpha Hoodie,Apparel,23.66,1,23.66,South,Carlos,C2631
O100365,2025-01-28,Epsilon Jacket,Apparel,92.55,4,370.2,North,Bilal,C5563
O100366,2025-07-13,Beta T-shirt,Apparel,104.66,1,104.66,West,Bilal,C4276
O100367,2025-09-04,Zeta Socks,Accessories,88.4,1,88.4,Central,Dina,C7487
O100368,2025-04-25,Kappa Backpack,Accessories,35.48,3,106.44,South,Dina,C3456
O100369,2025-01-23,Eta Laptop Sleeve,Accessories,183.51,3,550.53,Central,Carlos,C3014
O100370,2025-04-09,Theta Watch,Electronics,158.08,1,158.08,South,Ayesha,C1752
O100371,2025-09-09,Delta Cap,Accessories,9.13,1,9.13,South,Ehsan,C8797
O100372,2025-03-25,Theta Watch,Electronics,150.2,1,150.2,Central,Carlos,C3179
O100373,2025-01-29,Gamma Sneakers,Footwear,47.4,1,47.4,East,Dina,C8903
O100374,2025-01-27,Beta T-shirt,Apparel,109.85,1,109.85,East,Bilal,C2132
O100375,2025-08-02,Epsilon Jacket,Apparel,29.25,1,29.25,South,Bilal,C6166
O100376,2025-09-02,Delta Cap,Accessories,121.51,2,243.02,Central,Fatima,C9617
O100377,2024-12-24,Zeta Socks,Accessories,117.04,1,117.04,East,Bilal,C4701
O100378,2025-01-30,Zeta Socks,Accessories,185.83,1,185.83,Central,Dina,C8820
O100379,2025-01-17,Alpha Hoodie,Apparel,237.73,10,2377.3,Central,Carlos,C3917
O100380,2025-06-03,Delta Cap,Accessories,134.23,1,134.23,West,Fatima,C9310
O100381,2025-05-31,Kappa Backpack,Accessories,55.1,3,165.3,West,Dina,C4794
O100382,2025-01-26,Delta Cap,Accessories,193.9,5,969.5,Central,Carlos,C2699
O100383,2025-11-22,Delta Cap,Accessories,31.47,1,31.47,East,Bilal,C9275
O100384,2025-11-24,Iota Charger,Electronics,180.28,1,180.28,Central,Bilal,C1895
O100385,2025-08-10,Delta Cap,Accessories,144.21,2,288.42,Central,Ehsan,C8636
O100386,2025-02-15,Kappa Backpack,Accessories,30.36,3,91.08,West,Ayesha,C4667
O100387,2025-07-05,Delta Cap,Accessories,232.44,1,232.44,Central,Ayesha,C1713
O100388,2025-05-06,Eta Laptop Sleeve,Accessories,131.77,4,527.08,East,Ehsan,C9210
O100389,2025-03-25,Kappa Backpack,Accessories,190.95,1,190.95,West,Ayesha,C8216
O100390,2025-11-07,Epsilon Jacket,Apparel,124.63,3,373.89,Central,Ayesha,C7924
O100391,2025-10-21,Alpha Hoodie,Apparel,80.06,5,400.3,West,Ehsan,C6331
O100392,2025-03-09,Theta Watch,Electronics,243.01,1,243.01,East,Bilal,C4523
O100393,2025-05-14,Zeta Socks,Accessories,171.54,1,171.54,South,Carlos,C9030
O100394,2025-08-05,Gamma Sneakers,Footwear,67.93,1,67.93,West,Dina,C2362
O100395,2025-10-27,Eta Laptop Sleeve,Accessories,213.0,1,213.0,East,Ayesha,C4255
O100396,2025-11-29,Kappa Backpack,Accessories,172.26,10,1722.6,East,Fatima,C7762
O100397,2025-02-13,Zeta Socks,Accessories,60.18,1,60.18,South,Carlos,C4215
O100398,2025-02-21,Delta Cap,Accessories,99.35,4,397.4,South,Carlos,C3338
O100399,2025-09-02,Delta Cap,Accessories,248.65,1,248.65,West,Fatima,C3809
O100400,2025-11-14,Zeta Socks,Accessories,22.29,1,22.29,West,Ayesha,C7780
O100401,2025-10-18,Iota Charger,Electronics,201.42,3,604.26,North,Dina,C1296
O100402,2025-07-17,Alpha Hoodie,Apparel,182.93,3,548.79,East,Dina,C5126
O100403,2025-01-20,Theta Watch,Electronics,71.42,1,71.42,Central,Carlos,C3759
O100404,2025-08-03,Iota Charger,Electronics,199.67,1,199.67,North,Carlos,C9987
O100405,2025-03-15,Beta T-shirt,Apparel,213.42,1,213.42,Central,Dina,C2717
O100406,2025-01-08,Beta T-shirt,Apparel,131.51,1,131.51,Central,Dina,C9373
O100407,2025-03-16,Iota Charger,Electronics,78.07,1,78.07,South,Fatima,C4492
O100408,2025-08-18,Eta Laptop Sleeve,Accessories,103.79,1,103.79,West,Carlos,C2810
O100409,2025-02-12,Gamma Sneakers,Footwear,229.01,2,458.02,North,Dina,C8394
O100410,2024-12-17,Zeta Socks,Accessories,13.06,1,13.06,East,Ayesha,C3525
O100411,2025-07-04,Theta Watch,Electronics,195.4,3,586.2,South,Bilal,C8150
O100412,2025-08-02,Iota Charger,Electronics,193.5,1,193.5,West,Ehsan,C7232
O100413,2025-03-24,Alpha Hoodie,Apparel,80.71,1,80.71,East,Dina,C1762
O100414,2025-06-16,Iota Charger,Electronics,221.01,1,221.01,Central,Fatima,C9452
O100415,2025-05-16,Gamma Sneakers,Footwear,197.45,3,592.35,West,Ehsan,C1732
O100416,2025-01-27,Iota Charger,Electronics,161.34,1,161.34,East,Carlos,C8910
O100417,2025-09-13,Zeta Socks,Accessories,249.0,1,249.0,South,Bilal,C4968
O100418,2025-04-16,Beta T-shirt,Apparel,122.96,1,122.96,East,Ehsan,C2706
O100419,2025-07-08,Delta Cap,Accessories,194.09,1,194.09,Central,Ayesha,C5624
O100420,2025-09-11,Alpha Hoodie,Apparel,163.46,1,163.46,North,Ehsan,C2761
O100421,2025-01-29,Delta Cap,Accessories,80.34,1,80.34,Central,Dina,C8608
O100422,2025-03-16,Theta Watch,Electronics,155.43,1,155.43,West,Bilal,C1509
O100423,2025-06-20,Gamma Sneakers,Footwear,115.82,1,115.82,North,Carlos,C4955
O100424,2025-05-07,Gamma Sneakers,Footwear,190.11,1,190.11,North,Fatima,C7742
O100425,2024-12-19,Zeta Socks,Accessories,88.22,1,88.22,South,Ehsan,C4932
O100426,2025-09-23,Alpha Hoodie,Apparel,59.79,2,119.58,South,Carlos,C2586
O100427,2025-03-29,Epsilon Jacket,Apparel,69.44,1,69.44,East,Dina,C8960
O100428,2025-03-28,Theta Watch,Electronics,107.08,1,107.08,Central,Ehsan,C6186
O100429,2025-04-07,Epsilon Jacket,Apparel,12.0,1,12.0,South,Dina,C9119
O100430,2025-11-16,Theta Watch,Electronics,228.92,1,228.92,West,Ayesha,C4751
O100431,2025-08-26,Gamma Sneakers,Footwear,204.15,5,1020.75,Central,Fatima,C3797
O100432,2025-05-15,Beta T-shirt,Apparel,11.36,1,11.36,East,Ayesha,C6450
O100433,2024-12-18,Eta Laptop Sleeve,Accessories,225.64,1,225.64,West,Bilal,C6773
O100434,2025-04-28,Iota Charger,Electronics,106.42,1,106.42,West,Carlos,C4888
O100435,2025-10-05,Gamma Sneakers,Footwear,193.95,1,193.95,Central,Ehsan,C6664
O100436,2025-01-06,Alpha Hoodie,Apparel,177.93,1,177.93,Central,Ehsan,C8951
O100437,2025-02-16,Eta Laptop Sleeve,Accessories,43.49,1,43.49,East,Ayesha,C1429
O100438,2025-05-07,Epsilon Jacket,Apparel,117.12,3,351.36,West,Ayesha,C6631
O100439,2025-01-01,Epsilon Jacket,Apparel,149.59,1,149.59,North,Dina,C2535
O100440,2025-08-11,Beta T-shirt,Apparel,90.33,4,361.32,South,Fatima,C2885
O100441,2025-05-08,Alpha Hoodie,Apparel,18.27,1,18.27,East,Bilal,C1159
O100442,2025-10-03,Gamma Sneakers,Footwear,66.7,2,133.4,North,Ayesha,C4005
O100443,2025-07-08,Beta T-shirt,Apparel,126.74,1,126.74,West,Fatima,C9044
O100444,2025-09-25,Gamma Sneakers,Footwear,246.24,5,1231.2,North,Bilal,C5320
O100445,2024-12-29,Alpha Hoodie,Apparel,13.49,2,26.98,North,Ehsan,C6689
O100446,2025-08-18,Beta T-shirt,Apparel,91.61,1,91.61,North,Ayesha,C5404
O100447,2025-08-13,Iota Charger,Electronics,79.32,1,79.32,East,Ehsan,C9503
O100448,2025-03-12,Iota Charger,Electronics,214.88,1,214.88,West,Dina,C7186
O100449,2024-12-15,Zeta Socks,Accessories,189.49,1,189.49,Central,Ehsan,C9135
O100450,2025-05-31,Kappa Backpack,Accessories,143.09,1,143.09,Central,Ayesha,C5757
O100451,2025-01-01,Theta Watch,Electronics,224.64,1,224.64,Central,Ehsan,C9281
O100452,2024-12-16,Epsilon Jacket,Apparel,84.25,2,168.5,South,Fatima,C1982
O100453,2025-06-11,Zeta Socks,Accessories,30.95,1,30.95,South,Bilal,C2513
O100454,2025-02-28,Delta Cap,Accessories,100.16,3,300.48,South,Ayesha,C3131
O100455,2025-08-18,Eta Laptop Sleeve,Accessories,209.52,1,209.52,South,Bilal,C5598
O100456,2024-12-17,Gamma Sneakers,Footwear,191.71,1,191.71,South,Ayesha,C3671
O100457,2025-01-09,Alpha Hoodie,Apparel,122.01,1,122.01,Central,Bilal,C5080
O100458,2024-12-22,Zeta Socks,Accessories,214.7,1,214.7,North,Bilal,C8248
O100459,2025-04-10,Gamma Sneakers,Footwear,170.66,5,853.3,East,Dina,C3955
O100460,2025-04-24,Epsilon Jacket,Apparel,64.12,1,64.12,East,Ayesha,C4670
O100461,2025-03-27,Delta Cap,Accessories,90.88,2,181.76,Central,Ehsan,C9192
O100462,2025-11-22,Alpha Hoodie,Apparel,83.71,1,83.71,North,Carlos,C6606
O100463,2024-12-27,Delta Cap,Accessories,129.04,1,129.04,East,Fatima,C4224
O100464,2024-12-01,Epsilon Jacket,Apparel,161.28,1,161.28,North,Fatima,C6569
O100465,2025-02-15,Epsilon Jacket,Apparel,27.71,5,138.55,East,Ehsan,C7384
O100466,2025-08-19,Gamma Sneakers,Footwear,21.3,1,21.3,East,Ayesha,C2278
O100467,2024-12-01,Iota Charger,Electronics,85.62,1,85.62,East,Dina,C6806
O100468,2025-07-16,Kappa Backpack,Accessories,58.11,1,58.11,North,Bilal,C2777
O100469,2025-02-28,Iota Charger,Electronics,105.46,1,105.46,Central,Bilal,C5242
O100470,2025-05-20,Gamma Sneakers,Footwear,125.26,1,125.26,West,Dina,C4063
O100471,2025-07-12,Alpha Hoodie,Apparel,34.99,1,34.99,North,Dina,C2397
O100472,2025-06-02,Gamma Sneakers,Footwear,110.21,1,110.21,West,Bilal,C2134
O100473,2025-05-09,Alpha Hoodie,Apparel,67.35,1,67.35,West,Dina,C1757
O100474,2025-03-16,Zeta Socks,Accessories,82.28,1,82.28,West,Carlos,C8441
O100475,2025-04-20,Theta Watch,Electronics,72.92,1,72.92,North,Carlos,C2774
O100476,2025-07-01,Alpha Hoodie,Apparel,205.06,1,205.06,South,Dina,C2167
O100477,2025-10-06,Theta Watch,Electronics,40.08,1,40.08,West,Dina,C6248
O100478,2024-12-07,Beta T-shirt,Apparel,150.18,1,150.18,Central,Bilal,C6896
O100479,2025-05-29,Iota Charger,Electronics,230.04,1,230.04,South,Bilal,C9053
O100480,2025-08-31,Gamma Sneakers,Footwear,187.2,1,187.2,North,Ayesha,C3178
O100481,2025-05-23,Beta T-shirt,Apparel,70.61,4,282.44,North,Fatima,C9745
O100482,2025-11-15,Beta T-shirt,Apparel,34.88,1,34.88,South,Bilal,C1416
O100483,2025-02-19,Delta Cap,Accessories,39.79,1,39.79,Central,Carlos,C6294
O100484,2024-12-11,Gamma Sneakers,Footwear,116.44,1,116.44,East,Dina,C6455
O100485,2025-11-17,Eta Laptop Sleeve,Accessories,28.95,1,28.95,West,Ayesha,C7773
O100486,2025-01-01,Zeta Socks,Accessories,62.7,1,62.7,West,Ayesha,C4614
O100487,2025-02-01,Epsilon Jacket,Apparel,35.96,1,35.96,North,Bilal,C5527
O100488,2025-07-22,Gamma Sneakers,Footwear,192.8,1,192.8,East,Fatima,C3865
O100489,2025-10-13,Gamma Sneakers,Footwear,181.91,3,545.73,Central,Dina,C5745
O100490,2025-01-26,Zeta Socks,Accessories,133.54,5,667.7,Central,Ayesha,C1998
O100491,2025-03-23,Zeta Socks,Accessories,139.89,3,419.67,West,Ehsan,C5663
O100492,2025-09-23,Eta Laptop Sleeve,Accessories,207.62,1,207.62,East,Fatima,C7444
O100493,2025-03-24,Eta Laptop Sleeve,Accessories,49.15,1,49.15,West,Ehsan,C8971
O100494,2025-09-06,Eta Laptop Sleeve,Accessories,59.53,1,59.53,South,Ayesha,C2385
O100495,2025-10-18,Delta Cap,Accessories,236.85,1,236.85,West,Bilal,C9428
O100496,2025-04-08,Delta Cap,Accessories,55.21,1,55.21,West,Ayesha,C1474
O100497,2025-02-22,Theta Watch,Electronics,63.54,1,63.54,Central,Ehsan,C2703
O100498,2025-06-15,Kappa Backpack,Accessories,39.84,1,39.84,East,Ayesha,C9075
O100499,2025-11-17,Alpha Hoodie,Apparel,65.65,1,65.65,Central,Ehsan,C4344
O100500,2025-03-03,Epsilon Jacket,Apparel,200.35,1,200.35,West,Dina,C7895
O100501,2025-02-08,Alpha Hoodie,Apparel,15.9,4,63.6,Central,Dina,C7360
O100502,2025-06-15,Delta Cap,Accessories,179.4,1,179.4,North,Dina,C8715
O100503,2025-10-16,Zeta Socks,Accessories,108.01,1,108.01,Central,Bilal,C3916
O100504,2025-06-17,Iota Charger,Electronics,235.91,1,235.91,North,Dina,C1488
O100505,2025-10-26,Epsilon Jacket,Apparel,126.06,1,126.06,East,Ayesha,C9323
O100506,2025-08-30,Eta Laptop Sleeve,Accessories,77.83,1,77.83,Central,Ehsan,C4404
O100507,2025-11-12,Gamma Sneakers,Footwear,236.0,4,944.0,Central,Ehsan,C9435
O100508,2024-12-13,Alpha Hoodie,Apparel,124.72,2,249.44,East,Ayesha,C2958
O100509,2025-07-19,Kappa Backpack,Accessories,135.59,1,135.59,Central,Dina,C1110
O100510,2025-07-15,Zeta Socks,Accessories,140.83,1,140.83,East,Ayesha,C8861
O100511,2025-08-20,Eta Laptop Sleeve,Accessories,99.29,5,496.45,East,Ayesha,C1966
O100512,2025-04-09,Epsilon Jacket,Apparel,54.8,4,219.2,East,Carlos,C9265
O100513,2025-07-27,Gamma Sneakers,Footwear,53.68,1,53.68,Central,Ayesha,C8267
O100514,2025-03-10,Theta Watch,Electronics,240.1,4,960.4,South,Bilal,C4131
O100515,2025-07-05,Theta Watch,Electronics,182.76,1,182.76,North,Carlos,C4021
O100516,2025-07-22,Gamma Sneakers,Footwear,72.96,1,72.96,South,Ehsan,C6059
O100517,2025-05-08,Iota Charger,Electronics,87.27,3,261.81,East,Fatima,C7423
O100518,2025-03-26,Iota Charger,Electronics,57.02,2,114.04,North,Bilal,C4967
O100519,2025-07-24,Epsilon Jacket,Apparel,185.58,2,371.16,East,Bilal,C5484
O100520,2025-11-22,Zeta Socks,Accessories,191.65,10,1916.5,South,Ayesha,C7385
O100521,2025-06-30,Kappa Backpack,Accessories,59.83,1,59.83,North,Carlos,C4796
O100522,2025-11-26,Zeta Socks,Accessories,220.34,1,220.34,East,Fatima,C3616
O100523,2025-10-20,Alpha Hoodie,Apparel,110.64,1,110.64,West,Fatima,C7851
O100524,2025-08-08,Beta T-shirt,Apparel,67.43,1,67.43,West,Carlos,C6098
O100525,2025-10-19,Zeta Socks,Accessories,129.74,1,129.74,East,Ayesha,C3359
O100526,2025-08-15,Iota Charger,Electronics,101.34,2,202.68,West,Ayesha,C1045
O100527,2025-05-16,Eta Laptop Sleeve,Accessories,100.69,3,302.07,Central,Ayesha,C6825
O100528,2025-05-09,Kappa Backpack,Accessories,26.76,1,26.76,Central,Ehsan,C2247
O100529,2025-08-03,Beta T-shirt,Apparel,17.49,1,17.49,West,Carlos,C9095
O100530,2025-11-10,Kappa Backpack,Accessories,52.31,4,209.24,West,Ayesha,C1438
O100531,2025-09-23,Eta Laptop Sleeve,Accessories,93.43,1,93.43,South,Ayesha,C4956
O100532,2025-04-13,Kappa Backpack,Accessories,222.57,1,222.57,East,Carlos,C8637
O100533,2025-08-26,Alpha Hoodie,Apparel,233.4,1,233.4,North,Bilal,C2536
O100534,2025-11-30,Eta Laptop Sleeve,Accessories,56.41,2,112.82,West,Dina,C6111
O100535,2025-01-10,Kappa Backpack,Accessories,172.09,4,688.36,West,Bilal,C1906
O100536,2025-04-12,Alpha Hoodie,Apparel,40.9,2,81.8,South,Carlos,C6829
O100537,2024-12-12,Gamma Sneakers,Footwear,26.54,2,53.08,North,Carlos,C4605
O100538,2024-12-03,Epsilon Jacket,Apparel,242.35,3,727.05,East,Ehsan,C8768
O100539,2025-03-17,Theta Watch,Electronics,33.64,1,33.64,East,Dina,C8153
O100540,2025-07-20,Delta Cap,Accessories,233.72,1,233.72,South,Bilal,C8200
O100541,2025-11-21,Iota Charger,Electronics,203.89,2,407.78,East,Dina,C2706
O100542,2025-03-31,Theta Watch,Electronics,115.36,1,115.36,East,Dina,C3541
O100543,2025-07-31,Gamma Sneakers,Footwear,170.67,1,170.67,North,Fatima,C1883
O100544,2025-08-31,Iota Charger,Electronics,191.84,3,575.52,South,Ayesha,C8267
O100545,2025-03-28,Kappa Backpack,Accessories,117.84,1,117.84,North,Fatima,C5514
O100546,2025-10-06,Delta Cap,Accessories,87.46,1,87.46,Central,Fatima,C6148
O100547,2025-10-02,Delta Cap,Accessories,114.68,1,114.68,North,Carlos,C8852
O100548,2025-09-20,Gamma Sneakers,Footwear,124.54,1,124.54,South,Bilal,C5261
O100549,2025-01-22,Delta Cap,Accessories,175.78,2,351.56,Central,Ayesha,C5120
O100550,2025-05-19,Iota Charger,Electronics,227.29,1,227.29,West,Dina,C1796
O100551,2025-05-31,Alpha Hoodie,Apparel,168.49,1,168.49,North,Fatima,C3531
O100552,2025-07-15,Theta Watch,Electronics,122.6,1,122.6,South,Bilal,C8518
O100553,2025-06-17,Gamma Sneakers,Footwear,133.65,1,133.65,East,Ehsan,C2057
O100554,2024-12-14,Epsilon Jacket,Apparel,147.65,5,738.25,North,Fatima,C6209
O100555,2025-05-02,Delta Cap,Accessories,169.47,1,169.47,Central,Dina,C9353
O100556,2025-09-25,Zeta Socks,Accessories,31.21,1,31.21,East,Fatima,C7871
O100557,2025-04-12,Beta T-shirt,Apparel,93.88,3,281.64,Central,Fatima,C5840
O100558,2025-05-08,Delta Cap,Accessories,94.37,1,94.37,East,Ayesha,C8598
O100559,2025-01-21,Beta T-shirt,Apparel,215.28,1,215.28,West,Fatima,C9681
O100560,2025-03-08,Beta T-shirt,Apparel,119.02,2,238.04,Central,Bilal,C3242
O100561,2024-12-21,Zeta Socks,Accessories,203.47,1,203.47,Central,Ayesha,C7861
O100562,2025-04-10,Kappa Backpack,Accessories,83.57,1,83.57,Central,Ehsan,C3857
O100563,2025-10-23,Gamma Sneakers,Footwear,241.67,1,241.67,North,Ayesha,C6104
O100564,2025-07-06,Kappa Backpack,Accessories,106.0,10,1060.0,Central,Carlos,C2944
O100565,2025-05-23,Theta Watch,Electronics,169.86,3,509.58,North,Dina,C2898
O100566,2025-04-13,Delta Cap,Accessories,24.13,1,24.13,East,Bilal,C1235
O100567,2025-11-24,Beta T-shirt,Apparel,20.56,2,41.12,North,Dina,C8411
O100568,2025-05-21,Delta Cap,Accessories,43.09,5,215.45,North,Ayesha,C6693
O100569,2025-06-23,Kappa Backpack,Accessories,187.1,2,374.2,East,Bilal,C3395
O100570,2025-08-06,Kappa Backpack,Accessories,141.57,1,141.57,North,Fatima,C9088
O100571,2025-02-07,Delta Cap,Accessories,185.63,1,185.63,East,Dina,C4501
O100572,2025-03-09,Alpha Hoodie,Apparel,46.38,1,46.38,South,Dina,C1464
O100573,2025-06-13,Kappa Backpack,Accessories,63.56,1,63.56,South,Dina,C3873
O100574,2025-10-22,Delta Cap,Accessories,200.19,1,200.19,North,Carlos,C1868
O100575,2025-05-07,Zeta Socks,Accessories,223.35,1,223.35,Central,Dina,C5124
O100576,2025-03-04,Epsilon Jacket,Apparel,67.85,1,67.85,Central,Ayesha,C7233
O100577,2025-04-25,Kappa Backpack,Accessories,100.39,1,100.39,East,Ayesha,C9525
O100578,2025-06-28,Kappa Backpack,Accessories,44.18,4,176.72,Central,Ehsan,C6761
O100579,2025-04-05,Delta Cap,Accessories,123.91,1,123.91,North,Fatima,C4931
O100580,2025-08-15,Gamma Sneakers,Footwear,119.54,3,358.62,West,Ayesha,C9421
O100581,2025-01-18,Theta Watch,Electronics,76.69,1,76.69,West,Ayesha,C8957
O100582,2025-01-30,Theta Watch,Electronics,27.2,1,27.2,Central,Carlos,C1472
O100583,2025-04-18,Iota Charger,Electronics,123.61,1,123.61,South,Bilal,C6766
O100584,2025-06-12,Iota Charger,Electronics,227.12,1,227.12,North,Dina,C9595
O100585,2025-09-21,Iota Charger,Electronics,120.75,1,120.75,Central,Dina,C6048
O100586,2025-06-28,Beta T-shirt,Apparel,125.82,1,125.82,North,Ehsan,C2144
O100587,2025-11-19,Kappa Backpack,Accessories,212.67,1,212.67,West,Bilal,C2632
O100588,2025-06-15,Alpha Hoodie,Apparel,214.24,1,214.24,Central,Carlos,C2130
O100589,2025-01-21,Iota Charger,Electronics,244.97,1,244.97,North,Carlos,C8825
O100590,2025-01-13,Eta Laptop Sleeve,Accessories,68.84,1,68.84,South,Ehsan,C7609
O100591,2025-10-09,Theta Watch,Electronics,210.87,3,632.61,Central,Ehsan,C7480
O100592,2025-04-21,Zeta Socks,Accessories,67.08,1,67.08,South,Ehsan,C5445
O100593,2025-02-05,Zeta Socks,Accessories,176.11,1,176.11,East,Fatima,C3299
O100594,2025-11-14,Kappa Backpack,Accessories,137.0,1,137.0,South,Fatima,C3404
O100595,2025-06-25,Zeta Socks,Accessories,241.72,1,241.72,East,Ayesha,C5730
O100596,2025-07-17,Epsilon Jacket,Apparel,53.47,3,160.41,North,Bilal,C8785
O100597,2025-08-03,Alpha Hoodie,Apparel,84.65,1,84.65,East,Ayesha,C2976
O100598,2025-04-22,Kappa Backpack,Accessories,181.42,1,181.42,South,Dina,C5448
